# t(s)   x_grid(m)   x_solar(m)   bubble_x_grid(m)   bubble_x_solar(m)
9.794588462e-04  1.468079e+06  1.468079e+06  1.468079e+06  1.468079e+06
9.794901178e-04  1.468126e+06  1.468126e+06  1.468126e+06  1.468126e+06
9.795213894e-04  1.468173e+06  1.468173e+06  1.468173e+06  1.468173e+06
9.795526611e-04  1.468219e+06  1.468219e+06  1.468219e+06  1.468219e+06
9.795839327e-04  1.468266e+06  1.468266e+06  1.468266e+06  1.468266e+06
9.796152043e-04  1.468313e+06  1.468313e+06  1.468313e+06  1.468313e+06
9.796464760e-04  1.468360e+06  1.468360e+06  1.468360e+06  1.468360e+06
9.796777476e-04  1.468407e+06  1.468407e+06  1.468407e+06  1.468407e+06
9.797090192e-04  1.468454e+06  1.468454e+06  1.468454e+06  1.468454e+06
9.797402909e-04  1.468501e+06  1.468501e+06  1.468501e+06  1.468501e+06
9.797715625e-04  1.468548e+06  1.468548e+06  1.468548e+06  1.468548e+06
9.798028341e-04  1.468594e+06  1.468594e+06  1.468594e+06  1.468594e+06
9.798341058e-04  1.468641e+06  1.468641e+06  1.468641e+06  1.468641e+06
9.798653774e-04  1.468688e+06  1.468688e+06  1.468688e+06  1.468688e+06
9.798966490e-04  1.468735e+06  1.468735e+06  1.468735e+06  1.468735e+06
9.799279207e-04  1.468782e+06  1.468782e+06  1.468782e+06  1.468782e+06
9.799591923e-04  1.468829e+06  1.468829e+06  1.468829e+06  1.468829e+06
9.799904639e-04  1.468876e+06  1.468876e+06  1.468876e+06  1.468876e+06
9.800217356e-04  1.468923e+06  1.468923e+06  1.468923e+06  1.468923e+06
9.800530072e-04  1.468969e+06  1.468969e+06  1.468969e+06  1.468969e+06
9.800842788e-04  1.469016e+06  1.469016e+06  1.469016e+06  1.469016e+06
9.801155505e-04  1.469063e+06  1.469063e+06  1.469063e+06  1.469063e+06
9.801468221e-04  1.469110e+06  1.469110e+06  1.469110e+06  1.469110e+06
9.801780937e-04  1.469157e+06  1.469157e+06  1.469157e+06  1.469157e+06
9.802093654e-04  1.469204e+06  1.469204e+06  1.469204e+06  1.469204e+06
9.802406370e-04  1.469251e+06  1.469251e+06  1.469251e+06  1.469251e+06
9.802719086e-04  1.469298e+06  1.469298e+06  1.469298e+06  1.469298e+06
9.803031803e-04  1.469344e+06  1.469344e+06  1.469344e+06  1.469344e+06
9.803344519e-04  1.469391e+06  1.469391e+06  1.469391e+06  1.469391e+06
9.803657235e-04  1.469438e+06  1.469438e+06  1.469438e+06  1.469438e+06
9.803969952e-04  1.469485e+06  1.469485e+06  1.469485e+06  1.469485e+06
9.804282668e-04  1.469532e+06  1.469532e+06  1.469532e+06  1.469532e+06
9.804595384e-04  1.469579e+06  1.469579e+06  1.469579e+06  1.469579e+06
9.804908101e-04  1.469626e+06  1.469626e+06  1.469626e+06  1.469626e+06
9.805220817e-04  1.469673e+06  1.469673e+06  1.469673e+06  1.469673e+06
9.805533533e-04  1.469719e+06  1.469719e+06  1.469719e+06  1.469719e+06
9.805846250e-04  1.469766e+06  1.469766e+06  1.469766e+06  1.469766e+06
9.806158966e-04  1.469813e+06  1.469813e+06  1.469813e+06  1.469813e+06
9.806471682e-04  1.469860e+06  1.469860e+06  1.469860e+06  1.469860e+06
9.806784399e-04  1.469907e+06  1.469907e+06  1.469907e+06  1.469907e+06
9.807097115e-04  1.469954e+06  1.469954e+06  1.469954e+06  1.469954e+06
9.807409832e-04  1.470001e+06  1.470001e+06  1.470001e+06  1.470001e+06
9.807722548e-04  1.470048e+06  1.470048e+06  1.470048e+06  1.470048e+06
9.808035264e-04  1.470094e+06  1.470094e+06  1.470094e+06  1.470094e+06
9.808347981e-04  1.470141e+06  1.470141e+06  1.470141e+06  1.470141e+06
9.808660697e-04  1.470188e+06  1.470188e+06  1.470188e+06  1.470188e+06
9.808973413e-04  1.470235e+06  1.470235e+06  1.470235e+06  1.470235e+06
9.809286130e-04  1.470282e+06  1.470282e+06  1.470282e+06  1.470282e+06
9.809598846e-04  1.470329e+06  1.470329e+06  1.470329e+06  1.470329e+06
9.809911562e-04  1.470376e+06  1.470376e+06  1.470376e+06  1.470376e+06
9.810224279e-04  1.470423e+06  1.470423e+06  1.470423e+06  1.470423e+06
9.810536995e-04  1.470469e+06  1.470469e+06  1.470469e+06  1.470469e+06
9.810849711e-04  1.470516e+06  1.470516e+06  1.470516e+06  1.470516e+06
9.811162428e-04  1.470563e+06  1.470563e+06  1.470563e+06  1.470563e+06
9.811475144e-04  1.470610e+06  1.470610e+06  1.470610e+06  1.470610e+06
9.811787860e-04  1.470657e+06  1.470657e+06  1.470657e+06  1.470657e+06
9.812100577e-04  1.470704e+06  1.470704e+06  1.470704e+06  1.470704e+06
9.812413293e-04  1.470751e+06  1.470751e+06  1.470751e+06  1.470751e+06
9.812726009e-04  1.470798e+06  1.470798e+06  1.470798e+06  1.470798e+06
9.813038726e-04  1.470844e+06  1.470844e+06  1.470844e+06  1.470844e+06
9.813351442e-04  1.470891e+06  1.470891e+06  1.470891e+06  1.470891e+06
9.813664158e-04  1.470938e+06  1.470938e+06  1.470938e+06  1.470938e+06
9.813976875e-04  1.470985e+06  1.470985e+06  1.470985e+06  1.470985e+06
9.814289591e-04  1.471032e+06  1.471032e+06  1.471032e+06  1.471032e+06
9.814602307e-04  1.471079e+06  1.471079e+06  1.471079e+06  1.471079e+06
9.814915024e-04  1.471126e+06  1.471126e+06  1.471126e+06  1.471126e+06
9.815227740e-04  1.471173e+06  1.471173e+06  1.471173e+06  1.471173e+06
9.815540456e-04  1.471219e+06  1.471219e+06  1.471219e+06  1.471219e+06
9.815853173e-04  1.471266e+06  1.471266e+06  1.471266e+06  1.471266e+06
9.816165889e-04  1.471313e+06  1.471313e+06  1.471313e+06  1.471313e+06
9.816478605e-04  1.471360e+06  1.471360e+06  1.471360e+06  1.471360e+06
9.816791322e-04  1.471407e+06  1.471407e+06  1.471407e+06  1.471407e+06
9.817104038e-04  1.471454e+06  1.471454e+06  1.471454e+06  1.471454e+06
9.817416754e-04  1.471501e+06  1.471501e+06  1.471501e+06  1.471501e+06
9.817729471e-04  1.471548e+06  1.471548e+06  1.471548e+06  1.471548e+06
9.818042187e-04  1.471594e+06  1.471594e+06  1.471594e+06  1.471594e+06
9.818354903e-04  1.471641e+06  1.471641e+06  1.471641e+06  1.471641e+06
9.818667620e-04  1.471688e+06  1.471688e+06  1.471688e+06  1.471688e+06
9.818980336e-04  1.471735e+06  1.471735e+06  1.471735e+06  1.471735e+06
9.819293052e-04  1.471782e+06  1.471782e+06  1.471782e+06  1.471782e+06
9.819605769e-04  1.471829e+06  1.471829e+06  1.471829e+06  1.471829e+06
9.819918485e-04  1.471876e+06  1.471876e+06  1.471876e+06  1.471876e+06
9.820231201e-04  1.471923e+06  1.471923e+06  1.471923e+06  1.471923e+06
9.820543918e-04  1.471969e+06  1.471969e+06  1.471969e+06  1.471969e+06
9.820856634e-04  1.472016e+06  1.472016e+06  1.472016e+06  1.472016e+06
9.821169350e-04  1.472063e+06  1.472063e+06  1.472063e+06  1.472063e+06
9.821482067e-04  1.472110e+06  1.472110e+06  1.472110e+06  1.472110e+06
9.821794783e-04  1.472157e+06  1.472157e+06  1.472157e+06  1.472157e+06
9.822107499e-04  1.472204e+06  1.472204e+06  1.472204e+06  1.472204e+06
9.822420216e-04  1.472251e+06  1.472251e+06  1.472251e+06  1.472251e+06
9.822732932e-04  1.472298e+06  1.472298e+06  1.472298e+06  1.472298e+06
9.823045648e-04  1.472344e+06  1.472344e+06  1.472344e+06  1.472344e+06
9.823358365e-04  1.472391e+06  1.472391e+06  1.472391e+06  1.472391e+06
9.823671081e-04  1.472438e+06  1.472438e+06  1.472438e+06  1.472438e+06
9.823983797e-04  1.472485e+06  1.472485e+06  1.472485e+06  1.472485e+06
9.824296514e-04  1.472532e+06  1.472532e+06  1.472532e+06  1.472532e+06
9.824609230e-04  1.472579e+06  1.472579e+06  1.472579e+06  1.472579e+06
9.824921947e-04  1.472626e+06  1.472626e+06  1.472626e+06  1.472626e+06
9.825234663e-04  1.472673e+06  1.472673e+06  1.472673e+06  1.472673e+06
9.825547379e-04  1.472719e+06  1.472719e+06  1.472719e+06  1.472719e+06
9.825860096e-04  1.472766e+06  1.472766e+06  1.472766e+06  1.472766e+06
9.826172812e-04  1.472813e+06  1.472813e+06  1.472813e+06  1.472813e+06
9.826485528e-04  1.472860e+06  1.472860e+06  1.472860e+06  1.472860e+06
9.826798245e-04  1.472907e+06  1.472907e+06  1.472907e+06  1.472907e+06
9.827110961e-04  1.472954e+06  1.472954e+06  1.472954e+06  1.472954e+06
9.827423677e-04  1.473001e+06  1.473001e+06  1.473001e+06  1.473001e+06
9.827736394e-04  1.473048e+06  1.473048e+06  1.473048e+06  1.473048e+06
9.828049110e-04  1.473094e+06  1.473094e+06  1.473094e+06  1.473094e+06
9.828361826e-04  1.473141e+06  1.473141e+06  1.473141e+06  1.473141e+06
9.828674543e-04  1.473188e+06  1.473188e+06  1.473188e+06  1.473188e+06
9.828987259e-04  1.473235e+06  1.473235e+06  1.473235e+06  1.473235e+06
9.829299975e-04  1.473282e+06  1.473282e+06  1.473282e+06  1.473282e+06
9.829612692e-04  1.473329e+06  1.473329e+06  1.473329e+06  1.473329e+06
9.829925408e-04  1.473376e+06  1.473376e+06  1.473376e+06  1.473376e+06
9.830238124e-04  1.473423e+06  1.473423e+06  1.473423e+06  1.473423e+06
9.830550841e-04  1.473469e+06  1.473469e+06  1.473469e+06  1.473469e+06
9.830863557e-04  1.473516e+06  1.473516e+06  1.473516e+06  1.473516e+06
9.831176273e-04  1.473563e+06  1.473563e+06  1.473563e+06  1.473563e+06
9.831488990e-04  1.473610e+06  1.473610e+06  1.473610e+06  1.473610e+06
9.831801706e-04  1.473657e+06  1.473657e+06  1.473657e+06  1.473657e+06
9.832114422e-04  1.473704e+06  1.473704e+06  1.473704e+06  1.473704e+06
9.832427139e-04  1.473751e+06  1.473751e+06  1.473751e+06  1.473751e+06
9.832739855e-04  1.473798e+06  1.473798e+06  1.473798e+06  1.473798e+06
9.833052571e-04  1.473844e+06  1.473844e+06  1.473844e+06  1.473844e+06
9.833365288e-04  1.473891e+06  1.473891e+06  1.473891e+06  1.473891e+06
9.833678004e-04  1.473938e+06  1.473938e+06  1.473938e+06  1.473938e+06
9.833990720e-04  1.473985e+06  1.473985e+06  1.473985e+06  1.473985e+06
9.834303437e-04  1.474032e+06  1.474032e+06  1.474032e+06  1.474032e+06
9.834616153e-04  1.474079e+06  1.474079e+06  1.474079e+06  1.474079e+06
9.834928869e-04  1.474126e+06  1.474126e+06  1.474126e+06  1.474126e+06
9.835241586e-04  1.474173e+06  1.474173e+06  1.474173e+06  1.474173e+06
9.835554302e-04  1.474219e+06  1.474219e+06  1.474219e+06  1.474219e+06
9.835867018e-04  1.474266e+06  1.474266e+06  1.474266e+06  1.474266e+06
9.836179735e-04  1.474313e+06  1.474313e+06  1.474313e+06  1.474313e+06
9.836492451e-04  1.474360e+06  1.474360e+06  1.474360e+06  1.474360e+06
9.836805167e-04  1.474407e+06  1.474407e+06  1.474407e+06  1.474407e+06
9.837117884e-04  1.474454e+06  1.474454e+06  1.474454e+06  1.474454e+06
9.837430600e-04  1.474501e+06  1.474501e+06  1.474501e+06  1.474501e+06
9.837743316e-04  1.474548e+06  1.474548e+06  1.474548e+06  1.474548e+06
9.838056033e-04  1.474594e+06  1.474594e+06  1.474594e+06  1.474594e+06
9.838368749e-04  1.474641e+06  1.474641e+06  1.474641e+06  1.474641e+06
9.838681465e-04  1.474688e+06  1.474688e+06  1.474688e+06  1.474688e+06
9.838994182e-04  1.474735e+06  1.474735e+06  1.474735e+06  1.474735e+06
9.839306898e-04  1.474782e+06  1.474782e+06  1.474782e+06  1.474782e+06
9.839619614e-04  1.474829e+06  1.474829e+06  1.474829e+06  1.474829e+06
9.839932331e-04  1.474876e+06  1.474876e+06  1.474876e+06  1.474876e+06
9.840245047e-04  1.474923e+06  1.474923e+06  1.474923e+06  1.474923e+06
9.840557763e-04  1.474969e+06  1.474969e+06  1.474969e+06  1.474969e+06
9.840870480e-04  1.475016e+06  1.475016e+06  1.475016e+06  1.475016e+06
9.841183196e-04  1.475063e+06  1.475063e+06  1.475063e+06  1.475063e+06
9.841495912e-04  1.475110e+06  1.475110e+06  1.475110e+06  1.475110e+06
9.841808629e-04  1.475157e+06  1.475157e+06  1.475157e+06  1.475157e+06
9.842121345e-04  1.475204e+06  1.475204e+06  1.475204e+06  1.475204e+06
9.842434061e-04  1.475251e+06  1.475251e+06  1.475251e+06  1.475251e+06
9.842746778e-04  1.475298e+06  1.475298e+06  1.475298e+06  1.475298e+06
9.843059494e-04  1.475344e+06  1.475344e+06  1.475344e+06  1.475344e+06
9.843372211e-04  1.475391e+06  1.475391e+06  1.475391e+06  1.475391e+06
9.843684927e-04  1.475438e+06  1.475438e+06  1.475438e+06  1.475438e+06
9.843997643e-04  1.475485e+06  1.475485e+06  1.475485e+06  1.475485e+06
9.844310360e-04  1.475532e+06  1.475532e+06  1.475532e+06  1.475532e+06
9.844623076e-04  1.475579e+06  1.475579e+06  1.475579e+06  1.475579e+06
9.844935792e-04  1.475626e+06  1.475626e+06  1.475626e+06  1.475626e+06
9.845248509e-04  1.475673e+06  1.475673e+06  1.475673e+06  1.475673e+06
9.845561225e-04  1.475719e+06  1.475719e+06  1.475719e+06  1.475719e+06
9.845873941e-04  1.475766e+06  1.475766e+06  1.475766e+06  1.475766e+06
9.846186658e-04  1.475813e+06  1.475813e+06  1.475813e+06  1.475813e+06
9.846499374e-04  1.475860e+06  1.475860e+06  1.475860e+06  1.475860e+06
9.846812090e-04  1.475907e+06  1.475907e+06  1.475907e+06  1.475907e+06
9.847124807e-04  1.475954e+06  1.475954e+06  1.475954e+06  1.475954e+06
9.847437523e-04  1.476001e+06  1.476001e+06  1.476001e+06  1.476001e+06
9.847750239e-04  1.476048e+06  1.476048e+06  1.476048e+06  1.476048e+06
9.848062956e-04  1.476094e+06  1.476094e+06  1.476094e+06  1.476094e+06
9.848375672e-04  1.476141e+06  1.476141e+06  1.476141e+06  1.476141e+06
9.848688388e-04  1.476188e+06  1.476188e+06  1.476188e+06  1.476188e+06
9.849001105e-04  1.476235e+06  1.476235e+06  1.476235e+06  1.476235e+06
9.849313821e-04  1.476282e+06  1.476282e+06  1.476282e+06  1.476282e+06
9.849626537e-04  1.476329e+06  1.476329e+06  1.476329e+06  1.476329e+06
9.849939254e-04  1.476376e+06  1.476376e+06  1.476376e+06  1.476376e+06
9.850251970e-04  1.476423e+06  1.476423e+06  1.476423e+06  1.476423e+06
9.850564686e-04  1.476469e+06  1.476469e+06  1.476469e+06  1.476469e+06
9.850877403e-04  1.476516e+06  1.476516e+06  1.476516e+06  1.476516e+06
9.851190119e-04  1.476563e+06  1.476563e+06  1.476563e+06  1.476563e+06
9.851502835e-04  1.476610e+06  1.476610e+06  1.476610e+06  1.476610e+06
9.851815552e-04  1.476657e+06  1.476657e+06  1.476657e+06  1.476657e+06
9.852128268e-04  1.476704e+06  1.476704e+06  1.476704e+06  1.476704e+06
9.852440984e-04  1.476751e+06  1.476751e+06  1.476751e+06  1.476751e+06
9.852753701e-04  1.476798e+06  1.476798e+06  1.476798e+06  1.476798e+06
9.853066417e-04  1.476844e+06  1.476844e+06  1.476844e+06  1.476844e+06
9.853379133e-04  1.476891e+06  1.476891e+06  1.476891e+06  1.476891e+06
9.853691850e-04  1.476938e+06  1.476938e+06  1.476938e+06  1.476938e+06
9.854004566e-04  1.476985e+06  1.476985e+06  1.476985e+06  1.476985e+06
9.854317282e-04  1.477032e+06  1.477032e+06  1.477032e+06  1.477032e+06
9.854629999e-04  1.477079e+06  1.477079e+06  1.477079e+06  1.477079e+06
9.854942715e-04  1.477126e+06  1.477126e+06  1.477126e+06  1.477126e+06
9.855255431e-04  1.477173e+06  1.477173e+06  1.477173e+06  1.477173e+06
9.855568148e-04  1.477219e+06  1.477219e+06  1.477219e+06  1.477219e+06
9.855880864e-04  1.477266e+06  1.477266e+06  1.477266e+06  1.477266e+06
9.856193580e-04  1.477313e+06  1.477313e+06  1.477313e+06  1.477313e+06
9.856506297e-04  1.477360e+06  1.477360e+06  1.477360e+06  1.477360e+06
9.856819013e-04  1.477407e+06  1.477407e+06  1.477407e+06  1.477407e+06
9.857131729e-04  1.477454e+06  1.477454e+06  1.477454e+06  1.477454e+06
9.857444446e-04  1.477501e+06  1.477501e+06  1.477501e+06  1.477501e+06
9.857757162e-04  1.477548e+06  1.477548e+06  1.477548e+06  1.477548e+06
9.858069878e-04  1.477594e+06  1.477594e+06  1.477594e+06  1.477594e+06
9.858382595e-04  1.477641e+06  1.477641e+06  1.477641e+06  1.477641e+06
9.858695311e-04  1.477688e+06  1.477688e+06  1.477688e+06  1.477688e+06
9.859008027e-04  1.477735e+06  1.477735e+06  1.477735e+06  1.477735e+06
9.859320744e-04  1.477782e+06  1.477782e+06  1.477782e+06  1.477782e+06
9.859633460e-04  1.477829e+06  1.477829e+06  1.477829e+06  1.477829e+06
9.859946176e-04  1.477876e+06  1.477876e+06  1.477876e+06  1.477876e+06
9.860258893e-04  1.477923e+06  1.477923e+06  1.477923e+06  1.477923e+06
9.860571609e-04  1.477969e+06  1.477969e+06  1.477969e+06  1.477969e+06
9.860884326e-04  1.478016e+06  1.478016e+06  1.478016e+06  1.478016e+06
9.861197042e-04  1.478063e+06  1.478063e+06  1.478063e+06  1.478063e+06
9.861509758e-04  1.478110e+06  1.478110e+06  1.478110e+06  1.478110e+06
9.861822475e-04  1.478157e+06  1.478157e+06  1.478157e+06  1.478157e+06
9.862135191e-04  1.478204e+06  1.478204e+06  1.478204e+06  1.478204e+06
9.862447907e-04  1.478251e+06  1.478251e+06  1.478251e+06  1.478251e+06
9.862760624e-04  1.478298e+06  1.478298e+06  1.478298e+06  1.478298e+06
9.863073340e-04  1.478344e+06  1.478344e+06  1.478344e+06  1.478344e+06
9.863386056e-04  1.478391e+06  1.478391e+06  1.478391e+06  1.478391e+06
9.863698773e-04  1.478438e+06  1.478438e+06  1.478438e+06  1.478438e+06
9.864011489e-04  1.478485e+06  1.478485e+06  1.478485e+06  1.478485e+06
9.864324205e-04  1.478532e+06  1.478532e+06  1.478532e+06  1.478532e+06
9.864636922e-04  1.478579e+06  1.478579e+06  1.478579e+06  1.478579e+06
9.864949638e-04  1.478626e+06  1.478626e+06  1.478626e+06  1.478626e+06
9.865262354e-04  1.478673e+06  1.478673e+06  1.478673e+06  1.478673e+06
9.865575071e-04  1.478719e+06  1.478719e+06  1.478719e+06  1.478719e+06
9.865887787e-04  1.478766e+06  1.478766e+06  1.478766e+06  1.478766e+06
9.866200503e-04  1.478813e+06  1.478813e+06  1.478813e+06  1.478813e+06
9.866513220e-04  1.478860e+06  1.478860e+06  1.478860e+06  1.478860e+06
9.866825936e-04  1.478907e+06  1.478907e+06  1.478907e+06  1.478907e+06
9.867138652e-04  1.478954e+06  1.478954e+06  1.478954e+06  1.478954e+06
9.867451369e-04  1.479001e+06  1.479001e+06  1.479001e+06  1.479001e+06
9.867764085e-04  1.479048e+06  1.479048e+06  1.479048e+06  1.479048e+06
9.868076801e-04  1.479094e+06  1.479094e+06  1.479094e+06  1.479094e+06
9.868389518e-04  1.479141e+06  1.479141e+06  1.479141e+06  1.479141e+06
9.868702234e-04  1.479188e+06  1.479188e+06  1.479188e+06  1.479188e+06
9.869014950e-04  1.479235e+06  1.479235e+06  1.479235e+06  1.479235e+06
9.869327667e-04  1.479282e+06  1.479282e+06  1.479282e+06  1.479282e+06
9.869640383e-04  1.479329e+06  1.479329e+06  1.479329e+06  1.479329e+06
9.869953099e-04  1.479376e+06  1.479376e+06  1.479376e+06  1.479376e+06
9.870265816e-04  1.479423e+06  1.479423e+06  1.479423e+06  1.479423e+06
9.870578532e-04  1.479469e+06  1.479469e+06  1.479469e+06  1.479469e+06
9.870891248e-04  1.479516e+06  1.479516e+06  1.479516e+06  1.479516e+06
9.871203965e-04  1.479563e+06  1.479563e+06  1.479563e+06  1.479563e+06
9.871516681e-04  1.479610e+06  1.479610e+06  1.479610e+06  1.479610e+06
9.871829397e-04  1.479657e+06  1.479657e+06  1.479657e+06  1.479657e+06
9.872142114e-04  1.479704e+06  1.479704e+06  1.479704e+06  1.479704e+06
9.872454830e-04  1.479751e+06  1.479751e+06  1.479751e+06  1.479751e+06
9.872767546e-04  1.479798e+06  1.479798e+06  1.479798e+06  1.479798e+06
9.873080263e-04  1.479844e+06  1.479844e+06  1.479844e+06  1.479844e+06
9.873392979e-04  1.479891e+06  1.479891e+06  1.479891e+06  1.479891e+06
9.873705695e-04  1.479938e+06  1.479938e+06  1.479938e+06  1.479938e+06
9.874018412e-04  1.479985e+06  1.479985e+06  1.479985e+06  1.479985e+06
9.874331128e-04  1.480032e+06  1.480032e+06  1.480032e+06  1.480032e+06
9.874643844e-04  1.480079e+06  1.480079e+06  1.480079e+06  1.480079e+06
9.874956561e-04  1.480126e+06  1.480126e+06  1.480126e+06  1.480126e+06
9.875269277e-04  1.480173e+06  1.480173e+06  1.480173e+06  1.480173e+06
9.875581993e-04  1.480219e+06  1.480219e+06  1.480219e+06  1.480219e+06
9.875894710e-04  1.480266e+06  1.480266e+06  1.480266e+06  1.480266e+06
9.876207426e-04  1.480313e+06  1.480313e+06  1.480313e+06  1.480313e+06
9.876520142e-04  1.480360e+06  1.480360e+06  1.480360e+06  1.480360e+06
9.876832859e-04  1.480407e+06  1.480407e+06  1.480407e+06  1.480407e+06
9.877145575e-04  1.480454e+06  1.480454e+06  1.480454e+06  1.480454e+06
9.877458291e-04  1.480501e+06  1.480501e+06  1.480501e+06  1.480501e+06
9.877771008e-04  1.480548e+06  1.480548e+06  1.480548e+06  1.480548e+06
9.878083724e-04  1.480594e+06  1.480594e+06  1.480594e+06  1.480594e+06
9.878396441e-04  1.480641e+06  1.480641e+06  1.480641e+06  1.480641e+06
9.878709157e-04  1.480688e+06  1.480688e+06  1.480688e+06  1.480688e+06
9.879021873e-04  1.480735e+06  1.480735e+06  1.480735e+06  1.480735e+06
9.879334590e-04  1.480782e+06  1.480782e+06  1.480782e+06  1.480782e+06
9.879647306e-04  1.480829e+06  1.480829e+06  1.480829e+06  1.480829e+06
9.879960022e-04  1.480876e+06  1.480876e+06  1.480876e+06  1.480876e+06
9.880272739e-04  1.480923e+06  1.480923e+06  1.480923e+06  1.480923e+06
9.880585455e-04  1.480969e+06  1.480969e+06  1.480969e+06  1.480969e+06
9.880898171e-04  1.481016e+06  1.481016e+06  1.481016e+06  1.481016e+06
